fiscal_year,system_code,location_code,location_name,beds,managed_by_name,location_type_description,location_category_description,grades_text,grades_final_text,open_date,status_descriptions,primary_building_code,primary_address_line_1,state_code,x_coordinate,y_coordinate,longitude,latitude,community_district,council_district,census_tract,borough_block_lot,nta,nta_name,principal_name,principal_title,principal_phone_number,fax_number,geographical_district_code,administrative_district_code,administrative_district_name,community_school_sup_name,tier_3_support_location_name,tier_3_support_leader_name,tier_2_support_location_name,highschool_network_location,highschool_network_name,highschool_network,community_district_1,police_precinct
2020,08X182,X182,P.S. 182,320800010182,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1977-07-01T00:00:00.000,Open,X182,601 STICKBALL BOULEVARD,NY,1023837,237666,-73.856976,40.818925,209,18,1600,2035640001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,ANNE OGRADY,Principal,718-828-6607,718-409-8152,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,08X182,X182,P.S. 182,320800010182,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1977-07-01T00:00:00.000,Open,X182,601 STICKBALL BOULEVARD,NY,1023837,237666,-73.856976,40.818925,209,18,1600,2035640001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,ANNE OGRADY,Principal,718-828-6607,718-409-8152,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,07X184,X184,I S 184 Rafael C Y Molina,320700010184,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",1975-07-01T00:00:00.000,Closed,X184,778 FOREST AVENUE,NY,1010288,237629,-73.9059,40.8189,201,17,7700,2026550030,BX34,Melrose South-Mott Haven North,Alejandro Soto,Principal,718-292-1684,718-292-5861,7,7,COMMUNITY SCHOOL DISTRICT 07,Yolanda Torres,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,75X186,X186,P186X Walter J. Damrosch School,307500012186,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",1990-12-06T00:00:00.000,Open,X136,750 JENNINGS STREET,NY,1012533,242191,-73.897797,40.831388,203,16,15100,2029690001,BX35,Morrisania-Melrose,AVA KAPLAN,Principal,718-378-0006,718-589-9544,12,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 751,NULL,NULL,NULL,203,42
2020,75X188,X188,P.S. X188,307500012188,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,01,02,03,04,05,06,07,08,09,10,11,12,SE",1995-05-30T00:00:00.000,Open,X034,770 GROTE STREET,NY,1016376,249038,-73.883877,40.850168,206,15,39300,2031000014,BX06,Belmont,SHANIE JOHNSON,Principal,718-561-2052,718-561-2683,10,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 751,NULL,NULL,NULL,206,48
2020,75X188,X188,P.S. X188,307500012188,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,01,02,03,04,05,06,07,08,09,10,11,12,SE",1995-05-30T00:00:00.000,Open,X034,770 GROTE STREET,NY,1016376,249038,-73.883877,40.850168,206,15,39300,2031000014,BX06,Belmont,SHANIE JOHNSON,Principal,718-561-2052,718-561-2683,10,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 751,NULL,NULL,NULL,206,48
2020,11X189,X189,Cornerstone Academy for Social Action,321100010189,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2007-07-01T00:00:00.000,Open,X189,3441 STEENWICK AVENUE,NY,1031088,260943,-73.830616,40.882778,212,12,46202,2052630192,BX13,Co-op City,James Bellon,Principal,718-794-6160,718-794-6170,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,12X190,X190,E.S.M.T- I.S. 190,321200010190,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2001-07-01T00:00:00.000,Open,X061,1550 CROTONA PARK EAST,NY,1013918,243930,-73.892784,40.836156,203,17,15300,2029390045,BX75,Crotona Park East,Castella Mckenzie,Principal,718-620-9423,718-620-9927,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,12X191,X191,IS 191,321200010191,DOE,General Academic,Junior High-Intermediate-Middle,NULL,"01,02,03,04,05,06",2001-07-01T00:00:00.000,Closed,X129,2055 MAPES AVENUE,NY,1015740,247474,-73.8862,40.8458,206,15,37100,2031090001,BX17,East Tremont,NULL,NULL,718-933-5976,718-563-9585,12,12,COMMUNITY SCHOOL DISTRICT 12,Myrna Rodriguez,NULL,NULL,NULL,NULL,NULL,NULL,206,48
2020,08X192,X192,I.S. 192 Piagentini-Jones,320800010192,DOE,General Academic,Junior High-Intermediate-Middle,"07,08,SE","06,07,08,09",1973-07-01T00:00:00.000,Closed,X192,650 HOLLYWOOD AVENUE,NY,1034504,240455,-73.8184,40.8265,210,13,15800,2054380001,BX52,Schuylerville-Throgs Neck-Edgewater Park,Jeanette Vargas,Principal,718-822-5317,718-239-3124,8,8,COMMUNITY SCHOOL DISTRICT 08,Dov Rokeach,NULL,NULL,NULL,NULL,NULL,NULL,210,45
2020,11X194,X194,P.S./M.S. 194,321100010194,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2003-07-01T00:00:00.000,Open,X194,2365 WATERBURY AVENUE,NY,1026700,243677,-73.846594,40.83541,210,18,9600,2038340070,BX59,Westchester-Unionport,Rosa Sifuentes-Rosado,Principal,718-892-5270,718-892-2495,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,210,45
2020,12X195,X195,P.S. 195,321200010195,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","02,03,04,05",1999-07-01T00:00:00.000,Open,X077,1250 WARD AVENUE,NY,1018204,241988,-73.877305,40.830811,209,18,5400,2037750025,BX08,West Farms-Bronx River,Richard Webster,Principal,718-861-4461,718-861-7935,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,209,43
2020,12X196,X196,P.S. 196,321200010196,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","02,03,04,05",1999-07-01T00:00:00.000,Open,X077,1250 WARD AVENUE,NY,1018204,241988,-73.877305,40.830811,209,18,5400,2037750025,BX08,West Farms-Bronx River,LIZZETTE GRACIANI,Principal,718-328-7187,718-861-8401,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,209,43
2020,12X197,X197,P.S. 197,321200010197,DOE,General Academic,Early Childhood,"0K,01","PK,0K,01",1999-07-01T00:00:00.000,Closed,X077,1250 WARD AVENUE,NY,1018204,241988,-73.877305,40.830811,209,18,5400,2037750025,BX08,West Farms-Bronx River,NULL,NULL,718-842-2111,718-589-7473,12,12,COMMUNITY SCHOOL DISTRICT 12,"RODRIGUEZ, MYRNA",NULL,NULL,NULL,NULL,NULL,NULL,209,43
2020,12X198,X198,P.S. 198,321200010198,DOE,General Academic,Elementary,"05,SE","0K,01,02,03,04,05",1974-07-01T00:00:00.000,Closed,X198,1180 TINTON AVENUE,NY,1011891,241104,-73.900121,40.828406,203,17,13500,2026720001,BX35,Morrisania-Melrose,RONNIE NELSON,PRINCIPAL,718-842-5656,718-589-7680,12,12,COMMUNITY SCHOOL DISTRICT 12,"RODRIGUEZ, MYRNA",NULL,NULL,NULL,NULL,NULL,NULL,203,42
2020,09X199,X199,P.S. 199X - The Shakespeare School,320900010199,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2000-08-21T00:00:00.000,Open,X104,1449 SHAKESPEARE AVENUE,NY,1006156,246580,-73.920826,40.843453,204,16,21302,2028730027,BX26,Highbridge,YASMIN QUEZADA,Principal,718-681-7172,718-681-7176,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,08X201,X201,M.S. X201,320800010201,DOE,General Academic,Junior High-Intermediate-Middle,NULL,"05,06,07,08",2000-08-21T00:00:00.000,Closed,X074,730 BRYANT AVENUE,NY,1015869,236398,-73.8858,40.8155,202,17,11700,2027630279,BX27,Hunts Point,JOHN HUGHES,I.A. Principal,718-328-1972,718-328-7330,8,8,COMMUNITY SCHOOL DISTRICT 08,Dov Rokeach,NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,07X203,X203,M.S. 203,320700010203,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",2001-07-01T00:00:00.000,Closed,X183,339 MORRIS AVENUE,NY,1004735,235732,-73.925995,40.813681,201,8,5100,2023330070,BX39,Mott Haven-Port Morris,WILLIAM HEWLETT  JR,PRINCIPAL,718-292-1052,718-292-5765,7,7,COMMUNITY SCHOOL DISTRICT 07,"TORRES, YOLANDA",NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,09X204,X204,P.S. 204 Morris Heights,320900010204,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1991-08-26T00:00:00.000,Open,X338,1780 DR. MARTIN LUTHER KING JR. BLVD,NY,1007706,248754,-73.915217,40.849416,205,14,21502,2028660070,BX36,University Heights-Morris Heights,Amanda Blatter,Principal,718-960-9520,718-960-9529,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,205,46
2020,10X205,X205,P.S. 205 Fiorello LaGuardia,321000010205,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1976-07-01T00:00:00.000,Open,X205,2475 SOUTHERN BOULEVARD,NY,1016961,251076,-73.881753,40.855759,206,15,39300,2031150021,BX06,Belmont,Jenneth Santiago,I.A. Principal,718-584-6390,718-584-7941,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,206,48
2020,10X206,X206,I.S. 206 Ann Mersereau,321000010206,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",1980-07-01T00:00:00.000,Open,X206,2280 AQUEDUCT AVENUE,NY,1010173,252443,-73.906285,40.859534,207,14,25300,2032090001,BX30,Kingsbridge Heights,RAFAEL CABRAL,Principal,718-584-1570,718-584-7928,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,207,52
2020,10X207,X207,P.S. 207,321000010207,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,04,SE","PK,0K,01,02",1988-03-02T00:00:00.000,Open,X819,3030 GODWIN TERRACE,NY,1010190,259290,-73.906197,40.878327,208,11,28900,2057010105,BX29,Spuyten Duyvil-Kingsbridge,TARA OBRIEN,I.A. Principal,718-796-9645,718-796-7206,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,208,50
2020,10X209,X209,P.S. 209,321000010209,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",1993-07-01T00:00:00.000,Open,X209,313 EAST 183RD STREET,NY,1012567,251462,-73.897635,40.856834,205,15,38301,2031460075,BX40,Fordham South,ANN KEEGAN,Principal,718-364-0085,718-364-9548,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,205,46
2020,12X211,X211,P.S. 211,321200010211,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1990-12-06T00:00:00.000,Open,X193,1919 PROSPECT AVENUE,NY,1014645,246681,-73.890145,40.843705,206,17,36901,2029510032,BX17,East Tremont,Tanya Drummond,Principal,718-901-0436,718-901-4681,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,12X212,X212,P.S. 212,321200010212,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1999-07-01T00:00:00.000,Open,X198,1180 TINTON AVENUE,NY,1011891,241104,-73.900121,40.828406,203,17,13500,2026720001,BX35,Morrisania-Melrose,Fatimah Ali,Principal,718-842-2331,718-842-8677,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,10X213,X213,Bronx Engineering and Technology Academy,321000011213,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Vijayal Montgomery-Giles,Principal,718-563-6678,718-817-7698,10,10,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",208,50
2020,12X214,X214,P.S. 214,321200010214,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1999-07-01T00:00:00.000,Open,X167,1970 WEST FARMS ROAD,NY,1017473,245079,-73.879931,40.839297,206,17,6000,2030210038,BX75,Crotona Park East,DAVID CINTRON,Principal,718-589-6728,718-328-7762,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,09X215,X215,Kappa,320900010215,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",2000-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829,242956,-73.903951,40.833493,203,16,14701,2029250001,BX01,Claremont-Bathgate,SHERI WARREN,Principal,718-590-5455,718-681-4266,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,203,42
2020,12X216,X216,Business School for Entrepreneurial Studies,321200010216,DOE,General Academic,Junior High-Intermediate-Middle,8,"05,06,07,08",2001-07-01T00:00:00.000,Closed,X116,977 FOX STREET,NY,1013486,238792,-73.894368,40.822056,202,17,15900,2027140004,BX27,Hunts Point,NULL,NULL,718-991-8489,718-378-3352,12,12,COMMUNITY SCHOOL DISTRICT 12,"RODRIGUEZ, MYRNA",NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,12X217,X217,School of Performing Arts,321200010217,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2001-07-01T00:00:00.000,Open,X116,977 FOX STREET,NY,1013486,238792,-73.894368,40.822056,202,17,15900,2027140004,BX27,Hunts Point,Dionne Williams,I.A. Principal,718-589-4844,718-589-7998,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,202,41
2020,09X218,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,320900010218,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1999-07-01T00:00:00.000,Open,X235,1220 GERARD AVENUE,NY,1006506,243749,-73.919571,40.835681,204,16,19700,2024800008,BX63,West Concourse,SERGIO CACERES,Principal,718-410-7230,718-410-8933,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,204,44
2020,09X219,X219,I.S. 219 New Venture School,320900010219,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829,242956,-73.903951,40.833493,203,16,14701,2029250001,BX01,Claremont-Bathgate,KELLEYANN ROYCE GIRON,I.A. Principal,718-681-7093,718-681-7324,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,203,42
2020,07X220,X220,P.S. 220 Mott Haven Village School,320700010220,DOE,General Academic,K-8,NULL,"0K,01,02,03,04,05",1999-07-01T00:00:00.000,Closed,X040,468 EAST 140 STREET,NY,1006423,234222,-73.9199,40.8095,201,8,3900,2022840034,BX39,Mott Haven-Port Morris,Michele Kahn,Principal,718-292-7391,718-292-8535,7,7,COMMUNITY SCHOOL DISTRICT 07,Yolanda Torres,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,07X221,X221,South Bronx Preparatory: A College Board School,320700011221,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2004-09-08T00:00:00.000,Open,X149,360 EAST 145 STREET,NY,1006159,235708,-73.920851,40.813612,201,8,4300,2023060054,BX39,Mott Haven-Port Morris,ELLEN FLANAGAN,Principal,718-292-2211,718-292-2172,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",201,40
2020,07X222,X222,IS 222,320700010222,DOE,General Academic,Junior High-Intermediate-Middle,NULL,"02,06,07,08",1999-07-01T00:00:00.000,Closed,X139,345 BROOK AVENUE,NY,1007004,234401,-73.9178,40.81,201,8,4100,2022860036,BX39,Mott Haven-Port Morris,RoseMarie Mills,Principal,718-292-4474,718-292-4473,7,7,COMMUNITY SCHOOL DISTRICT 07,Yolanda Torres,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,07X223,X223,The Laboratory School of Finance and Technology: X,320700010223,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2003-07-01T00:00:00.000,Open,X149,360 EAST 145 STREET,NY,1006159,235708,-73.920851,40.813612,201,8,4300,2023060054,BX39,Mott Haven-Port Morris,DR. RAMON GONZALEZ,Principal,718-585-8202,718-292-7435,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,NULL,NULL,NULL,201,40
2020,07X224,X224,P.S./I.S. 224,320700010224,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2003-07-01T00:00:00.000,Open,X139,345 BROOK AVENUE,NY,1006735,234507,-73.918774,40.810314,201,8,4100,2022860036,BX39,Mott Haven-Port Morris,Deborah Sanabria,I.A. Principal,718-665-9804,718-665-0078,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,NULL,NULL,NULL,201,40
2020,10X225,X225,Theatre Arts Production Company School,321000010225,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1999-07-01T00:00:00.000,Open,X137,2225 WEBSTER AVENUE,NY,1012632,250523,-73.897404,40.854257,205,15,37900,2031430043,BX41,Mount Hope,Ron Link,Principal,718-584-0832,718-584-5102,10,10,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",205,46
2020,10X226,X226,P.S. 226,321000010226,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04",1999-07-01T00:00:00.000,Open,X826,1950 SEDGWICK AVENUE,NY,1007466,251088,-73.916076,40.855822,205,14,24900,2032220100,BX36,University Heights-Morris Heights,GLORIA DARDEN,Principal,929-452-3090,929-452-3095,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,205,46
2020,09X227,X227,Bronx Collegiate Academy,320900011227,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,D White,Principal,718-410-4077,718-340-3659,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204,44
2020,10X228,X228,Jonas Bronck Academy,321000010228,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2000-07-01T00:00:00.000,Open,X283,400 EAST FORDHAM ROAD,NY,1014245,252977,-73.891562,40.860987,206,15,38302,2030337501,BX40,Fordham South,Brenda Gonzalez,Principal,718-365-2502,718-365-3892,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,206,48
2020,09X229,X229,I.S. 229 Roland Patterson,320900010229,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",1977-07-01T00:00:00.000,Open,X229,275 HARLEM RIVER PARK BRIDGE,NY,1005976,249889,-73.9216,40.8524,205,16,5300,2028820130,BX36,University Heights-Morris Heights,PATRICK KELLY,Acting Principal,718-583-6266,718-583-6325,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,205,46
2020,09X230,X230,P.S. 230 Dr Roland N. Patterson,320900010230,DOE,General Academic,Elementary,"05,SE","0K,01,02,03,04",1992-05-18T00:00:00.000,Closed,X229,275 HARLEM RIVER PARK BRIDGE,NY,1005976,249889,-73.9216,40.8524,205,16,5300,2028820130,BX36,University Heights-Morris Heights,Rosalind Hoyte,I.A. PRINCIPAL,718-583-6116,718-583-6222,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,205,46
2020,09X231,X231,Eagle Academy for Young Men,320900011231,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2004-09-08T00:00:00.000,Open,X465,4143 THIRD AVENUE,NY,1012615,247284,-73.897479,40.845366,206,15,39500,2029230018,BX01,Claremont-Bathgate,Hector Velazquez,Principal,718-466-8000,718-466-8090,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",206,48
2020,09X232,X232,I.S. 232,320900010232,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2000-07-01T00:00:00.000,Open,X082,1700 MACOMBS ROAD,NY,1007706,248754,-73.915217,40.849416,205,14,21502,2028660070,BX36,University Heights-Morris Heights,Desiree Resto,Principal,718-583-7007,718-583-4864,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,205,46
2020,12X234,X234,PS 234 Twin Parks,321200010234,DOE,General Academic,Elementary,NULL,"0K,01,02,03,04",1971-07-01T00:00:00.000,Closed,X234,2050 PROSPECT AVENUE,NY,1015402,247604,-73.8874,40.8462,206,15,37100,2031090001,BX17,East Tremont,NULL,NULL,718-584-6310,718-220-1370,12,12,COMMUNITY SCHOOL DISTRICT 12,Myrna Rodriguez,NULL,NULL,NULL,NULL,NULL,NULL,206,48
2020,09X236,X236,P.S. 236 Langston Hughes,320900010236,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1971-07-01T00:00:00.000,Open,X173,1871 WALTON AVENUE,NY,1009167,248570,-73.909936,40.848907,205,14,23301,2028510021,BX41,Mount Hope,Afrina Talukdar,Principal,718-299-6128,718-299-6503,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,205,46
2020,10X237,X237,"The Marie Curie School for Medicine, Nursing, and",321000011237,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X143,120 WEST 231 STREET,NY,1011472,258311,-73.901565,40.875636,208,14,27300,2032530141,BX28,Van Cortlandt Village,Peta Gaye Williams,I.A. Principal,718-432-6491,718-796-7051,10,10,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",208,50
2020,09X239,X239,Urban Assembly Academy for History and Citizenship,320900011239,DOE,General Academic,High school,"10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Closed,X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,Avis Terrell,PRINCIPAL,718-293-6768,718-293-4084,9,9,COMMUNITY SCHOOL DISTRICT 09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,09X241,X241,Urban Assembly School for Applied Math and Science,320900011241,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2004-09-08T00:00:00.000,Open,X970,1595 BATHGATE AVENUE,NY,1011429,245148,-73.901774,40.839508,203,16,16700,2029130001,BX01,Claremont-Bathgate,Ingrid Chung,Principal,718-466-7800,718-466-7801,9,9,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",203,42
